sample_index,angle_deg,occurrence_a,solid_index_a,variant_a,part_number_a,occurrence_b,solid_index_b,variant_b,part_number_b,aabb_overlap,aabb_gap_mm,exact_common_status,common_volume_mm3,documented_positive_volume_exception,intentional_fit_exception_id,exact_distance_status,exact_clearance_mm,result,error
21,20,FULLFLOW-VALVE-001,1,STOWED,DF8-R2-FULLFLOW-VALVE-001,FULLFLOW-VALVE-CIRCLIP-001,1,STOWED,HEC-10-A4,True,0.0,DONE,5.274151981606967,True,FIT-CIRCLIP-FULLFLOW,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
21,20,GS19-CLIP-MOVING,1,STOWED,DF8-R2-ACTUATOR-E-RING-004,GS19-PIN-MOVING,1,STOWED,DF8-R2-ACTUATOR-PIN-004,True,0.0,DONE,0.1133538920275026,True,FIT-ACTUATOR-RETAINER-GS19-MOVING,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
21,20,HBD-CLIP-MOVING,1,STOWED,DF8-R2-ACTUATOR-E-RING-004,HBD-PIN-MOVING,1,STOWED,DF8-R2-ACTUATOR-PIN-004,True,0.0,DONE,0.11335389202597562,True,FIT-ACTUATOR-RETAINER-HBD-MOVING,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
21,20,STOW-DOG-INHIBIT-KEEPER-1,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-KEEPER-001,STOW-DOG-INHIBIT-PIN-1,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-PIN-001,True,0.0,DONE,0.016171224238066086,True,FIT-STOW-INHIBIT-KEEPER-1,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
21,20,STOW-DOG-INHIBIT-KEEPER-2,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-KEEPER-001,STOW-DOG-INHIBIT-PIN-2,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-PIN-001,True,0.0,DONE,0.016171224251215005,True,FIT-STOW-INHIBIT-KEEPER-2,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
21,20,STOW-DOG-INHIBIT-KEEPER-3,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-KEEPER-001,STOW-DOG-INHIBIT-PIN-3,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-PIN-001,True,0.0,DONE,0.01617122425174442,True,FIT-STOW-INHIBIT-KEEPER-3,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
21,20,WP04-MOVING-SLEEVE,1,STOWED,WP04-MOVING-GUIDE-SLEEVE-R2,WP04-MOVING-SLEEVE-SCREW-1,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.295751677794314,True,FIT-THREAD-WP04-MOVING-SLEEVE-1,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
21,20,WP04-MOVING-SLEEVE,1,STOWED,WP04-MOVING-GUIDE-SLEEVE-R2,WP04-MOVING-SLEEVE-SCREW-2,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.2957516777943106,True,FIT-THREAD-WP04-MOVING-SLEEVE-2,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
21,20,WP04-MOVING-SLEEVE,1,STOWED,WP04-MOVING-GUIDE-SLEEVE-R2,WP04-MOVING-SLEEVE-SCREW-3,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.295751677794314,True,FIT-THREAD-WP04-MOVING-SLEEVE-3,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
41,40,ARM-1,1,STOWED,DF8-R2-ARM-BLADE-001,ARM-STOP-SCREW-1-1,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.4795348480290755,True,FIT-THREAD-ARM-STOP-1-1,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
41,40,ARM-1,1,STOWED,DF8-R2-ARM-BLADE-001,ARM-STOP-SCREW-1-2,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.4018408773548146,True,FIT-THREAD-ARM-STOP-1-2,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
41,40,ARM-1,1,STOWED,DF8-R2-ARM-BLADE-001,BOOSTER-COLLECTION-LINE-1,1,STOWED,DF8-R2-BOOSTER-COLLECTION-LINE-001,True,0.0,DONE,0.27558815245163404,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
41,40,ARM-2,1,STOWED,DF8-R2-ARM-BLADE-001,ARM-STOP-SCREW-2-1,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.479534848029248,True,FIT-THREAD-ARM-STOP-2-1,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
41,40,ARM-2,1,STOWED,DF8-R2-ARM-BLADE-001,ARM-STOP-SCREW-2-2,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.401840877387842,True,FIT-THREAD-ARM-STOP-2-2,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
41,40,ARM-2,1,STOWED,DF8-R2-ARM-BLADE-001,BOOSTER-COLLECTION-LINE-2,1,STOWED,DF8-R2-BOOSTER-COLLECTION-LINE-001,True,0.0,DONE,0.27558814890545735,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
41,40,ARM-3,1,STOWED,DF8-R2-ARM-BLADE-001,ARM-STOP-SCREW-3-1,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.479534848025679,True,FIT-THREAD-ARM-STOP-3-1,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
41,40,ARM-3,1,STOWED,DF8-R2-ARM-BLADE-001,ARM-STOP-SCREW-3-2,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.40184087735228,True,FIT-THREAD-ARM-STOP-3-2,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
41,40,ARM-3,1,STOWED,DF8-R2-ARM-BLADE-001,BOOSTER-COLLECTION-LINE-3,1,STOWED,DF8-R2-BOOSTER-COLLECTION-LINE-001,True,0.0,DONE,0.27558836882218807,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
41,40,ARM-STOP-SCREW-1-1,1,STOWED,SSCA-M3-8-A4-BL,BOOSTER-COLLECTION-LINE-1,1,STOWED,DF8-R2-BOOSTER-COLLECTION-LINE-001,True,0.0,DONE,0.19333426020050243,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
41,40,ARM-STOP-SCREW-2-1,1,STOWED,SSCA-M3-8-A4-BL,BOOSTER-COLLECTION-LINE-2,1,STOWED,DF8-R2-BOOSTER-COLLECTION-LINE-001,True,0.0,DONE,0.19333426020287262,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
41,40,ARM-STOP-SCREW-3-1,1,STOWED,SSCA-M3-8-A4-BL,BOOSTER-COLLECTION-LINE-3,1,STOWED,DF8-R2-BOOSTER-COLLECTION-LINE-001,True,0.0,DONE,0.19333426020303443,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
41,40,BACKUP-SPRING-001,1,EXACT_KINEMATIC_40,DF8-R2-BACKUP-SPRING-16N-001,BOOSTER-COLLECTION-LINE-3,1,STOWED,DF8-R2-BOOSTER-COLLECTION-LINE-001,True,0.0,DONE,100.78034829273598,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
41,40,BACKUP-SPRING-MOVING-SEAT,1,STOWED,DF8-R2-BACKUP-SPRING-MOVING-SEAT-001,BOOSTER-COLLECTION-LINE-3,1,STOWED,DF8-R2-BOOSTER-COLLECTION-LINE-001,True,0.0,DONE,9.071348787240332,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
41,40,BOOSTER-1,1,STOWED,DF8-R2-BOOSTER-RESERVOIR-001,FULLFLOW-VALVE-CIRCLIP-001,1,STOWED,HEC-10-A4,True,0.0,DONE,3.57968577120716,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
41,40,BOOSTER-1,1,STOWED,DF8-R2-BOOSTER-RESERVOIR-001,STOW-DOG-1,1,STOWED,DF8-R2-STOW-DOG-001,True,0.0,DONE,20.98291944428241,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
41,40,BOOSTER-1,1,STOWED,DF8-R2-BOOSTER-RESERVOIR-001,STOW-DOG-INHIBIT-KEEPER-1,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-KEEPER-001,True,0.0,DONE,0.09889784985933729,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
41,40,BOOSTER-1,1,STOWED,DF8-R2-BOOSTER-RESERVOIR-001,STOW-DOG-INHIBIT-PIN-1,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-PIN-001,True,0.0,DONE,2.3905962236866913,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
41,40,BOOSTER-1,1,STOWED,DF8-R2-BOOSTER-RESERVOIR-001,STOW-DOG-SPRING-1,1,DEPLOYED,DF8-R2-STOW-DOG-RETURN-SPRING-001,True,0.0,DONE,0.002225764762253373,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
41,40,BOOSTER-2,1,STOWED,DF8-R2-BOOSTER-RESERVOIR-001,FULLFLOW-VALVE-CIRCLIP-001,1,STOWED,HEC-10-A4,True,0.0,DONE,3.5796856220506097,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
41,40,BOOSTER-2,1,STOWED,DF8-R2-BOOSTER-RESERVOIR-001,STOW-DOG-2,1,STOWED,DF8-R2-STOW-DOG-001,True,0.0,DONE,20.982919444283205,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
41,40,BOOSTER-2,1,STOWED,DF8-R2-BOOSTER-RESERVOIR-001,STOW-DOG-INHIBIT-KEEPER-2,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-KEEPER-001,True,0.0,DONE,0.09889784985820596,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
41,40,BOOSTER-2,1,STOWED,DF8-R2-BOOSTER-RESERVOIR-001,STOW-DOG-INHIBIT-PIN-2,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-PIN-001,True,0.0,DONE,2.3905962198967003,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
41,40,BOOSTER-2,1,STOWED,DF8-R2-BOOSTER-RESERVOIR-001,STOW-DOG-SPRING-2,1,DEPLOYED,DF8-R2-STOW-DOG-RETURN-SPRING-001,True,0.0,DONE,0.0022257647624014743,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
41,40,BOOSTER-3,1,STOWED,DF8-R2-BOOSTER-RESERVOIR-001,FULLFLOW-VALVE-CIRCLIP-001,1,STOWED,HEC-10-A4,True,0.0,DONE,3.5796851620509478,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
41,40,BOOSTER-3,1,STOWED,DF8-R2-BOOSTER-RESERVOIR-001,STOW-DOG-3,1,STOWED,DF8-R2-STOW-DOG-001,True,0.0,DONE,20.98291944428257,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
41,40,BOOSTER-3,1,STOWED,DF8-R2-BOOSTER-RESERVOIR-001,STOW-DOG-INHIBIT-KEEPER-3,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-KEEPER-001,True,0.0,DONE,0.09889784985912453,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
41,40,BOOSTER-3,1,STOWED,DF8-R2-BOOSTER-RESERVOIR-001,STOW-DOG-INHIBIT-PIN-3,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-PIN-001,True,0.0,DONE,2.390596241059836,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
41,40,BOOSTER-3,1,STOWED,DF8-R2-BOOSTER-RESERVOIR-001,STOW-DOG-SPRING-3,1,DEPLOYED,DF8-R2-STOW-DOG-RETURN-SPRING-001,True,0.0,DONE,0.002225764762246733,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
41,40,BOOSTER-COLLECTION-LINE-1,1,STOWED,DF8-R2-BOOSTER-COLLECTION-LINE-001,GS19-PIN-MOVING,1,STOWED,DF8-R2-ACTUATOR-PIN-004,True,0.0,DONE,2.773388020990857,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
41,40,BOOSTER-COLLECTION-LINE-2,1,STOWED,DF8-R2-BOOSTER-COLLECTION-LINE-001,HBD-PIN-MOVING,1,STOWED,DF8-R2-ACTUATOR-PIN-004,True,0.0,DONE,1.739131797348811,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
41,40,FULLFLOW-VALVE-001,1,STOWED,DF8-R2-FULLFLOW-VALVE-001,FULLFLOW-VALVE-CIRCLIP-001,1,STOWED,HEC-10-A4,True,0.0,DONE,5.274151981606967,True,FIT-CIRCLIP-FULLFLOW,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
41,40,GS19-CLIP-MOVING,1,STOWED,DF8-R2-ACTUATOR-E-RING-004,GS19-PIN-MOVING,1,STOWED,DF8-R2-ACTUATOR-PIN-004,True,0.0,DONE,0.11335389202609109,True,FIT-ACTUATOR-RETAINER-GS19-MOVING,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
41,40,HBD-CLIP-MOVING,1,STOWED,DF8-R2-ACTUATOR-E-RING-004,HBD-PIN-MOVING,1,STOWED,DF8-R2-ACTUATOR-PIN-004,True,0.0,DONE,0.1133538920273882,True,FIT-ACTUATOR-RETAINER-HBD-MOVING,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
41,40,STOW-DOG-INHIBIT-KEEPER-1,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-KEEPER-001,STOW-DOG-INHIBIT-PIN-1,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-PIN-001,True,0.0,DONE,0.016171224238066086,True,FIT-STOW-INHIBIT-KEEPER-1,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
41,40,STOW-DOG-INHIBIT-KEEPER-2,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-KEEPER-001,STOW-DOG-INHIBIT-PIN-2,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-PIN-001,True,0.0,DONE,0.016171224251215005,True,FIT-STOW-INHIBIT-KEEPER-2,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
41,40,STOW-DOG-INHIBIT-KEEPER-3,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-KEEPER-001,STOW-DOG-INHIBIT-PIN-3,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-PIN-001,True,0.0,DONE,0.01617122425174442,True,FIT-STOW-INHIBIT-KEEPER-3,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
41,40,WP04-MOVING-SLEEVE,1,STOWED,WP04-MOVING-GUIDE-SLEEVE-R2,WP04-MOVING-SLEEVE-SCREW-1,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.295751677794314,True,FIT-THREAD-WP04-MOVING-SLEEVE-1,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
41,40,WP04-MOVING-SLEEVE,1,STOWED,WP04-MOVING-GUIDE-SLEEVE-R2,WP04-MOVING-SLEEVE-SCREW-2,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.2957516777943106,True,FIT-THREAD-WP04-MOVING-SLEEVE-2,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
41,40,WP04-MOVING-SLEEVE,1,STOWED,WP04-MOVING-GUIDE-SLEEVE-R2,WP04-MOVING-SLEEVE-SCREW-3,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.295751677794314,True,FIT-THREAD-WP04-MOVING-SLEEVE-3,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
56,55,ARM-1,1,STOWED,DF8-R2-ARM-BLADE-001,ARM-STOP-SCREW-1-1,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.479534848029056,True,FIT-THREAD-ARM-STOP-1-1,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
56,55,ARM-1,1,STOWED,DF8-R2-ARM-BLADE-001,ARM-STOP-SCREW-1-2,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.4018408773767135,True,FIT-THREAD-ARM-STOP-1-2,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
56,55,ARM-1,1,STOWED,DF8-R2-ARM-BLADE-001,BOOSTER-COLLECTION-LINE-1,1,STOWED,DF8-R2-BOOSTER-COLLECTION-LINE-001,True,0.0,DONE,0.2251109059079942,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
56,55,ARM-2,1,STOWED,DF8-R2-ARM-BLADE-001,ARM-STOP-SCREW-2-1,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.4795348480293065,True,FIT-THREAD-ARM-STOP-2-1,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
56,55,ARM-2,1,STOWED,DF8-R2-ARM-BLADE-001,ARM-STOP-SCREW-2-2,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.401840877387867,True,FIT-THREAD-ARM-STOP-2-2,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
56,55,ARM-2,1,STOWED,DF8-R2-ARM-BLADE-001,BOOSTER-COLLECTION-LINE-2,1,STOWED,DF8-R2-BOOSTER-COLLECTION-LINE-001,True,0.0,DONE,0.22511068722687383,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
56,55,ARM-3,1,STOWED,DF8-R2-ARM-BLADE-001,ARM-STOP-SCREW-3-1,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.479534848025731,True,FIT-THREAD-ARM-STOP-3-1,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
56,55,ARM-3,1,STOWED,DF8-R2-ARM-BLADE-001,ARM-STOP-SCREW-3-2,1,STOWED,SSCA-M3-8-A4-BL,True,0.0,DONE,6.401840877352289,True,FIT-THREAD-ARM-STOP-3-2,ZERO_BY_POSITIVE_COMMON,0.0,DOCUMENTED_POSITIVE_VOLUME,
56,55,ARM-3,1,STOWED,DF8-R2-ARM-BLADE-001,BOOSTER-COLLECTION-LINE-3,1,STOWED,DF8-R2-BOOSTER-COLLECTION-LINE-001,True,0.0,DONE,0.22511090562257707,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
56,55,ARM-STOP-SCREW-1-1,1,STOWED,SSCA-M3-8-A4-BL,BOOSTER-COLLECTION-LINE-1,1,STOWED,DF8-R2-BOOSTER-COLLECTION-LINE-001,True,0.0,DONE,0.46360621816510944,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
56,55,ARM-STOP-SCREW-2-1,1,STOWED,SSCA-M3-8-A4-BL,BOOSTER-COLLECTION-LINE-2,1,STOWED,DF8-R2-BOOSTER-COLLECTION-LINE-001,True,0.0,DONE,0.4636064672242275,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
56,55,ARM-STOP-SCREW-3-1,1,STOWED,SSCA-M3-8-A4-BL,BOOSTER-COLLECTION-LINE-3,1,STOWED,DF8-R2-BOOSTER-COLLECTION-LINE-001,True,0.0,DONE,0.46360621819189085,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
56,55,BACKUP-SPRING-001,1,EXACT_KINEMATIC_55,DF8-R2-BACKUP-SPRING-16N-001,BOOSTER-COLLECTION-LINE-3,1,STOWED,DF8-R2-BOOSTER-COLLECTION-LINE-001,True,0.0,DONE,100.7822354226691,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
56,55,BACKUP-SPRING-MOVING-SEAT,1,STOWED,DF8-R2-BACKUP-SPRING-MOVING-SEAT-001,BOOSTER-COLLECTION-LINE-3,1,STOWED,DF8-R2-BOOSTER-COLLECTION-LINE-001,True,0.0,DONE,9.071348787240332,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
56,55,BOOSTER-1,1,STOWED,DF8-R2-BOOSTER-RESERVOIR-001,FULLFLOW-VALVE-CIRCLIP-001,1,STOWED,HEC-10-A4,True,0.0,DONE,3.57968577120716,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
56,55,BOOSTER-1,1,STOWED,DF8-R2-BOOSTER-RESERVOIR-001,STOW-DOG-1,1,STOWED,DF8-R2-STOW-DOG-001,True,0.0,DONE,20.98291944428241,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
56,55,BOOSTER-1,1,STOWED,DF8-R2-BOOSTER-RESERVOIR-001,STOW-DOG-INHIBIT-KEEPER-1,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-KEEPER-001,True,0.0,DONE,0.09889784985933729,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
56,55,BOOSTER-1,1,STOWED,DF8-R2-BOOSTER-RESERVOIR-001,STOW-DOG-INHIBIT-PIN-1,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-PIN-001,True,0.0,DONE,2.3905962236866913,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
56,55,BOOSTER-1,1,STOWED,DF8-R2-BOOSTER-RESERVOIR-001,STOW-DOG-SPRING-1,1,DEPLOYED,DF8-R2-STOW-DOG-RETURN-SPRING-001,True,0.0,DONE,0.002225764762253373,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
56,55,BOOSTER-2,1,STOWED,DF8-R2-BOOSTER-RESERVOIR-001,FULLFLOW-VALVE-CIRCLIP-001,1,STOWED,HEC-10-A4,True,0.0,DONE,3.5796856220506097,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
56,55,BOOSTER-2,1,STOWED,DF8-R2-BOOSTER-RESERVOIR-001,STOW-DOG-2,1,STOWED,DF8-R2-STOW-DOG-001,True,0.0,DONE,20.982919444283205,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
56,55,BOOSTER-2,1,STOWED,DF8-R2-BOOSTER-RESERVOIR-001,STOW-DOG-INHIBIT-KEEPER-2,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-KEEPER-001,True,0.0,DONE,0.09889784985820596,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
56,55,BOOSTER-2,1,STOWED,DF8-R2-BOOSTER-RESERVOIR-001,STOW-DOG-INHIBIT-PIN-2,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-PIN-001,True,0.0,DONE,2.3905962198967003,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
56,55,BOOSTER-2,1,STOWED,DF8-R2-BOOSTER-RESERVOIR-001,STOW-DOG-SPRING-2,1,DEPLOYED,DF8-R2-STOW-DOG-RETURN-SPRING-001,True,0.0,DONE,0.0022257647624014743,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
56,55,BOOSTER-3,1,STOWED,DF8-R2-BOOSTER-RESERVOIR-001,FULLFLOW-VALVE-CIRCLIP-001,1,STOWED,HEC-10-A4,True,0.0,DONE,3.5796851620509478,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
56,55,BOOSTER-3,1,STOWED,DF8-R2-BOOSTER-RESERVOIR-001,STOW-DOG-3,1,STOWED,DF8-R2-STOW-DOG-001,True,0.0,DONE,20.98291944428257,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
56,55,BOOSTER-3,1,STOWED,DF8-R2-BOOSTER-RESERVOIR-001,STOW-DOG-INHIBIT-KEEPER-3,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-KEEPER-001,True,0.0,DONE,0.09889784985912453,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
56,55,BOOSTER-3,1,STOWED,DF8-R2-BOOSTER-RESERVOIR-001,STOW-DOG-INHIBIT-PIN-3,1,STOWED,DF8-R2-STOW-DOG-INHIBIT-PIN-001,True,0.0,DONE,2.390596241059836,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
56,55,BOOSTER-3,1,STOWED,DF8-R2-BOOSTER-RESERVOIR-001,STOW-DOG-SPRING-3,1,DEPLOYED,DF8-R2-STOW-DOG-RETURN-SPRING-001,True,0.0,DONE,0.002225764762246733,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
56,55,BOOSTER-COLLECTION-LINE-1,1,STOWED,DF8-R2-BOOSTER-COLLECTION-LINE-001,GS19-PIN-MOVING,1,STOWED,DF8-R2-ACTUATOR-PIN-004,True,0.0,DONE,2.7733880210314195,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
56,55,BOOSTER-COLLECTION-LINE-2,1,STOWED,DF8-R2-BOOSTER-COLLECTION-LINE-001,HBD-PIN-MOVING,1,STOWED,DF8-R2-ACTUATOR-PIN-004,True,0.0,DONE,1.739131798203029,False,,ZERO_BY_POSITIVE_COMMON,0.0,UNAUTHORIZED_POSITIVE_VOLUME,
